truckingcompanyid,productid,distanceinmiles,fuelcost,linehaulcost,source,destination
3396,1,778.56,5.89,914.4,Colorado Springs,Milwaukee
4066,15,2822.28,6.07,132.22,Phoenix,Fresno
2512,22,389.28,6.75,2710.36,Chicago,San Antonio
5656,11,1167.84,4.73,342.12,Jacksonville,Detroit
1422,21,1167.84,4.89,210.11,Mesa,Tulsa
7823,6,291.96,4.7,236.06,Milwaukee,Memphis
6053,23,1946.4,5.09,209.32,San Antonio,Las Vegas
1683,21,291.96,7.18,1636.27,Philadelphia,Dallas
5090,9,291.96,3.87,283.44,Tucson,Sacramento
9074,2,2433.0,7.41,177.1,Jacksonville,Atlanta
7450,2,3990.12,4.55,22.8,Phoenix,Minneapolis
9694,10,389.28,4.11,1385.06,Raleigh,Atlanta
7585,24,583.92,6.4,1437.1,Memphis,El Paso
8345,10,2724.96,6.83,57.84,Tulsa,Denver
3973,2,2530.32,4.48,172.78,Houston,Baltimore
4516,9,875.88,7.96,853.85,Arlington,Omaha
2060,5,583.92,4.49,593.32,Dallas,Charlotte
7953,12,194.64,4.49,1411.64,Omaha,Miami
5327,6,1946.4,3.4,752.04,Louisville,Arlington
9732,23,194.64,4.81,5261.72,San Diego,Philadelphia
1467,21,2822.28,5.13,44.97,Denver,Tampa
6368,9,4282.08,5.63,83.19,Philadelphia,New Orleans
4087,3,3892.8,6.06,92.69,Los Angeles,Miami
6933,17,778.56,3.26,858.36,Kansas City,Baltimore
1859,19,1167.84,4.26,173.7,Raleigh,Louisville
4430,18,973.2,4.63,349.83,Tulsa,Atlanta
6353,8,2238.36,3.15,130.79,Oklahoma City,Tampa
3308,16,486.6,4.98,621.8,San Antonio,Jacksonville
9507,21,389.28,5.6,205.42,Austin,San Antonio
7080,24,1751.76,5.08,77.32,Washington,Kansas City
7625,19,1946.4,5.3,174.07,Boston,Raleigh
7307,24,681.24,4.92,910.7,Long Beach,New Orleans
6807,7,3503.52,4.56,142.43,Fort Worth,Arlington
1243,21,875.88,5.01,204.74,Portland,Mesa
7461,18,486.6,6.16,1076.97,Austin,San Francisco
7327,21,2335.68,5.51,68.3,Los Angeles,Portland
9438,20,1751.76,4.63,918.72,Virginia Beach,Portland
6298,18,2627.64,4.4,124.21,El Paso,Arlington
5717,1,194.64,5.38,4545.76,Minneapolis,Tampa
4511,7,1070.52,4.58,711.12,Fresno,Oakland
8395,19,1167.84,5.47,201.28,Baltimore,Seattle
2737,6,2433.0,5.41,94.08,Washington,Oakland
4600,24,3406.2,3.92,46.41,Chicago,Kansas City
1927,17,2724.96,5.62,245.33,Long Beach,Charlotte
4853,8,1946.4,6.23,123.14,Detroit,Houston
3919,21,1167.84,4.94,90.85,Denver,San Antonio
4556,14,681.24,4.91,374.09,Detroit,Milwaukee
5844,20,681.24,4.93,663.57,Fort Worth,Washington
5178,17,2238.36,5.82,411.89,Washington,Long Beach
3235,11,1849.08,4.22,74.92,Milwaukee,New Orleans
9224,17,2530.32,5.2,117.44,Mesa,Dallas
7229,8,2530.32,5.15,369.74,Oakland,Denver
1504,11,1946.4,4.19,170.22,Philadelphia,Portland
9770,20,875.88,5.3,705.08,Tucson,Miami
4612,14,973.2,4.16,115.74,San Antonio,Indianapolis
6331,22,3990.12,4.6,59.94,Chicago,Virginia Beach
5669,7,389.28,5.87,631.6,Tulsa,Long Beach
7177,3,583.92,6.19,1341.08,Baltimore,Detroit
8316,16,1459.8,6.79,155.06,Detroit,Dallas
9698,7,1751.76,6.09,35.67,Houston,El Paso
7465,13,875.88,5.64,1115.31,Louisville,Washington
4580,3,1167.84,6.74,383.09,Oklahoma City,Atlanta
8916,7,2724.96,4.81,257.75,Philadelphia,Fresno
2735,4,875.88,6.75,755.9,Sacramento,Las Vegas
4417,20,1167.84,6.42,432.82,Charlotte,Las Vegas
9431,20,97.32,5.9,14201.19,San Jose,Austin
9072,13,2238.36,7.2,39.23,Denver,Miami
6897,5,3892.8,5.0,29.3,New Orleans,San Jose
1729,19,875.88,7.29,257.76,Omaha,Arlington
2652,16,3600.84,6.22,136.77,Raleigh,Houston
5463,21,2724.96,5.04,47.81,San Francisco,Virginia Beach
6588,13,2433.0,4.91,282.41,Minneapolis,Boston
3456,7,1946.4,4.94,695.84,Portland,Minneapolis
2769,2,778.56,5.29,1357.09,El Paso,Columbus
4348,7,1167.84,4.18,368.76,Nashville,Austin
6107,7,2627.64,7.6,512.19,Omaha,Fort Worth
3181,6,2530.32,6.75,261.7,Washington,Minneapolis
9110,24,3503.52,5.83,278.55,Jacksonville,Tampa
4499,7,1557.12,5.29,402.36,Colorado Springs,Nashville
2817,1,778.56,5.83,952.27,Nashville,Milwaukee
3060,4,486.6,3.93,429.65,Omaha,Oakland
4442,22,3308.88,5.61,148.48,San Diego,Miami
4033,3,2822.28,3.82,398.48,Virginia Beach,Charlotte
4953,13,486.6,5.66,1572.83,Jacksonville,San Antonio
2681,11,2724.96,4.48,193.69,Tucson,Phoenix
7186,6,1070.52,4.14,346.09,Dallas,Washington
5190,9,1654.44,5.11,234.89,El Paso,Colorado Springs
5226,22,1070.52,5.77,294.64,Fresno,Oakland
1776,13,1362.48,3.81,184.17,Oklahoma City,Austin
9204,21,973.2,4.94,74.42,Minneapolis,Sacramento
8882,24,1167.84,5.27,356.64,Milwaukee,Long Beach
9814,8,3990.12,4.84,64.32,San Antonio,Tampa
8014,18,2238.36,3.51,96.21,Denver,Miami
8366,19,1167.84,5.69,887.44,Mesa,Tulsa
6604,24,973.2,6.37,632.4,Jacksonville,Los Angeles
7122,8,1751.76,5.61,309.59,Chicago,Boston
3348,8,1265.16,5.88,386.27,San Francisco,Louisville
1555,20,1362.48,5.27,428.89,Atlanta,Nashville
7519,23,875.88,6.87,931.61,Columbus,Phoenix
2917,23,97.32,4.02,1482.65,San Jose,Dallas
4832,15,486.6,5.22,471.13,Baltimore,Oklahoma City
9104,19,681.24,5.9,1299.05,Oklahoma City,Albuquerque
4710,3,875.88,5.58,1449.92,Arlington,Omaha
9679,4,97.32,7.37,2760.16,Phoenix,Philadelphia
1377,24,2627.64,5.58,191.16,Colorado Springs,Jacksonville
5899,24,583.92,5.61,320.92,Tucson,Las Vegas
4912,15,1362.48,4.8,375.03,Portland,Omaha
5808,5,1070.52,5.32,76.73,Indianapolis,Philadelphia
1796,17,194.64,5.67,5866.29,Fort Worth,Charlotte
5930,17,1167.84,4.42,919.33,Washington,Albuquerque
1888,22,3016.92,5.13,95.74,Mesa,Houston
6200,18,194.64,5.26,7100.39,Washington,El Paso
8947,15,3600.84,6.8,139.92,Raleigh,Houston
4465,8,1849.08,7.84,242.68,San Jose,Louisville
6900,19,2822.28,5.7,286.69,Los Angeles,Milwaukee
3048,12,1557.12,6.96,680.86,Fort Worth,Louisville
5505,14,1654.44,4.36,469.26,Columbus,Milwaukee
4884,17,1167.84,3.16,222.67,San Diego,Washington
8931,21,583.92,6.43,931.22,Omaha,Minneapolis
4576,18,2433.0,5.79,234.44,San Francisco,Raleigh
7590,3,1557.12,5.34,84.86,Atlanta,Boston
1460,12,1557.12,6.53,30.31,Colorado Springs,Nashville
4421,7,1070.52,4.76,437.84,San Diego,Denver
3311,22,2238.36,4.59,686.25,Albuquerque,Dallas
1415,23,2919.6,2.88,204.4,Long Beach,Fort Worth
8830,24,1557.12,7.15,31.31,Tulsa,Milwaukee
3117,16,778.56,6.08,378.03,Philadelphia,Columbus
8133,21,1946.4,5.59,398.17,Louisville,Dallas
9459,3,778.56,6.1,189.59,Louisville,Boston
9434,3,2433.0,5.38,127.04,Oklahoma City,New Orleans
9563,14,2822.28,7.16,56.19,Houston,Tucson
6484,5,2433.0,5.66,143.86,Seattle,Long Beach
7084,14,1265.16,7.16,596.61,Washington,Tucson
8686,12,2141.04,4.42,493.87,San Diego,Baltimore
3376,15,1459.8,5.17,777.7,Phoenix,Washington
2977,16,1654.44,3.96,468.41,Miami,Oklahoma City
8807,16,2043.72,2.6,291.75,San Francisco,Atlanta
7010,3,389.28,5.1,1652.39,Jacksonville,San Francisco
2382,24,681.24,5.6,138.14,El Paso,Charlotte
3809,23,2238.36,5.0,93.24,Indianapolis,Omaha
2652,24,1751.76,4.68,322.21,Fresno,San Francisco
9177,19,291.96,4.47,331.94,Dallas,Philadelphia
5284,18,389.28,5.33,644.35,Memphis,Albuquerque
5498,11,2530.32,6.21,365.22,Sacramento,San Jose
5733,17,1265.16,7.16,779.81,Oakland,Albuquerque
3188,19,291.96,3.93,397.26,San Diego,Austin
1655,24,2043.72,4.69,130.79,Fresno,Fort Worth
9440,21,2919.6,4.71,447.71,Tulsa,Indianapolis
8274,16,1070.52,4.71,395.42,Kansas City,Las Vegas
2252,16,3990.12,4.96,53.48,Arlington,San Diego
8225,7,3698.16,6.82,112.65,Jacksonville,New Orleans
7855,24,3600.84,5.99,229.68,Philadelphia,Long Beach
7418,24,1557.12,4.89,206.11,San Jose,Portland
4196,20,2919.6,5.8,51.39,Dallas,Colorado Springs
9438,8,2724.96,5.69,420.44,Charlotte,Long Beach
9446,2,486.6,5.19,1894.94,Long Beach,Tampa
1330,9,486.6,6.01,785.77,Chicago,San Diego
8313,2,3600.84,5.03,11.62,Jacksonville,Arlington
7255,4,2822.28,4.96,42.81,San Diego,Atlanta
4806,1,2238.36,7.43,438.42,New Orleans,Las Vegas
1756,10,2822.28,4.16,217.47,Columbus,Long Beach
1827,16,1849.08,3.94,111.07,Milwaukee,Jacksonville
5559,9,778.56,4.86,331.63,Long Beach,Mesa
2126,5,389.28,4.43,2750.57,Philadelphia,Los Angeles
2524,5,1362.48,6.92,106.9,Phoenix,Denver
5749,9,1459.8,5.84,460.38,Tucson,Tampa
4796,24,3600.84,5.85,44.64,Jacksonville,Arlington
3346,12,2141.04,4.16,106.7,Houston,Portland
4357,21,2919.6,4.05,22.87,Tucson,Chicago
3906,24,2433.0,5.42,87.94,Detroit,Arlington
8629,1,2724.96,4.59,249.93,Dallas,Atlanta
5827,11,973.2,4.02,854.7,Jacksonville,Los Angeles
8275,1,1265.16,5.84,402.12,Albuquerque,Oakland
3483,15,1070.52,4.33,517.67,Colorado Springs,New Orleans
5248,17,681.24,6.08,1070.85,Milwaukee,Kansas City
9862,16,1849.08,5.74,235.18,New Orleans,Milwaukee
2781,18,486.6,5.64,471.87,Minneapolis,Raleigh
9342,14,389.28,5.19,1137.51,Portland,Baltimore
3624,13,1459.8,6.31,300.74,Louisville,Virginia Beach
8671,15,2141.04,6.65,118.02,Jacksonville,Fresno
4542,10,2433.0,5.46,263.95,Long Beach,Seattle
9844,3,3990.12,3.98,117.52,Chicago,Virginia Beach
1486,7,3308.88,6.26,48.59,Miami,San Diego
9399,20,2433.0,5.21,128.85,Detroit,Arlington
7055,24,1070.52,5.62,192.62,Atlanta,Portland
7393,10,2627.64,4.82,105.27,Milwaukee,Houston
9638,3,875.88,5.88,372.73,New Orleans,Raleigh
2708,17,2141.04,5.46,299.88,San Diego,Baltimore
4735,10,875.88,4.78,741.68,Milwaukee,El Paso
8233,1,1751.76,6.73,294.52,Nashville,Phoenix
5672,17,2043.72,6.27,101.76,Atlanta,San Francisco
6465,6,1751.76,7.21,334.44,Las Vegas,Dallas
9373,15,2627.64,5.21,219.42,Minneapolis,Denver
8785,14,194.64,5.19,1237.67,Houston,Los Angeles
5626,4,1070.52,6.4,254.02,Washington,Milwaukee
4767,10,1654.44,5.37,527.26,El Paso,Colorado Springs
9733,24,778.56,6.37,1081.62,Long Beach,Mesa
7123,11,875.88,4.53,692.4,New Orleans,Raleigh
6179,23,875.88,5.74,65.23,Denver,Memphis
5257,21,2238.36,5.36,119.47,El Paso,Oakland
8742,21,2822.28,4.14,102.19,Tucson,Houston
8199,18,681.24,6.19,789.4,Washington,Fort Worth
1820,6,681.24,4.81,3151.97,Nashville,San Francisco
7901,23,486.6,6.31,875.98,Albuquerque,Las Vegas
4526,3,1265.16,5.32,178.02,New Orleans,Atlanta
7886,16,3211.56,5.28,146.82,Oakland,Jacksonville
4111,6,194.64,5.63,2923.47,Seattle,Washington
3442,14,583.92,6.12,1484.78,Fresno,Memphis
2691,6,1849.08,6.64,190.43,Detroit,Phoenix
5721,19,1167.84,5.89,268.09,Los Angeles,Columbus
5108,6,3892.8,6.88,65.46,Chicago,Long Beach
9834,7,2530.32,5.71,294.02,San Diego,Fresno
2720,22,1654.44,5.79,90.2,Atlanta,Washington
8388,14,291.96,4.91,1715.67,Denver,San Francisco
7164,23,1557.12,5.71,257.63,Mesa,Denver
6690,20,3990.12,6.36,186.8,Phoenix,Minneapolis
6954,4,1070.52,5.74,293.39,Las Vegas,San Francisco
8317,21,1654.44,5.75,309.03,Boston,Houston
9545,15,681.24,5.8,673.02,Jacksonville,Phoenix
7428,8,1654.44,4.43,294.91,Mesa,Seattle
9112,17,194.64,4.89,1331.23,Miami,Virginia Beach
1934,21,97.32,5.12,5203.43,San Diego,San Antonio
6420,9,3892.8,5.19,32.47,New Orleans,San Jose
2881,20,389.28,3.45,322.66,Jacksonville,San Francisco
6536,14,97.32,5.05,6062.96,Minneapolis,Tulsa
7302,20,1654.44,6.76,212.2,Detroit,San Antonio
6403,3,3892.8,5.71,80.78,New Orleans,San Jose
5362,2,389.28,5.89,1901.52,Houston,San Diego
5695,21,1167.84,4.78,137.86,Columbus,Los Angeles
9870,5,2335.68,5.9,567.88,Chicago,Las Vegas
5482,1,2141.04,6.35,227.81,Louisville,San Antonio
9441,9,3016.92,6.55,249.29,San Diego,Colorado Springs
4195,14,4087.44,4.93,127.09,San Diego,New Orleans
5424,4,2238.36,5.83,952.28,Las Vegas,Houston
1611,19,1946.4,5.52,563.56,Las Vegas,San Antonio
7420,10,4184.76,5.1,151.22,San Antonio,New Orleans
9949,1,2335.68,5.67,499.95,Detroit,Tampa
7715,16,3795.48,4.5,69.18,Los Angeles,Raleigh
8134,21,681.24,6.31,955.02,Memphis,Mesa
7585,3,1849.08,4.86,634.86,Colorado Springs,Washington
5584,13,2627.64,4.33,276.66,Kansas City,Austin
4510,6,2043.72,5.84,137.06,New Orleans,Louisville
2961,6,389.28,7.68,2060.19,San Diego,Houston
5609,2,2141.04,2.15,60.83,Phoenix,Las Vegas
4375,19,1557.12,6.77,548.85,Boston,Phoenix
9024,17,1946.4,4.37,224.12,Columbus,Fresno
4102,16,681.24,6.13,222.0,San Francisco,Nashville
4835,9,4087.44,4.18,195.91,Los Angeles,Virginia Beach
2356,6,3503.52,3.44,72.57,Long Beach,San Antonio
8772,19,1557.12,4.49,327.04,Memphis,Virginia Beach
5452,14,1849.08,4.0,168.03,Miami,Nashville
2674,23,486.6,5.85,230.26,Fresno,Louisville
5107,17,1362.48,7.7,467.06,Albuquerque,Seattle
9628,4,194.64,6.21,8844.44,Jacksonville,Columbus
1010,22,2238.36,6.34,72.34,Arlington,Portland
1680,17,3308.88,6.04,172.96,San Francisco,New Orleans
7176,13,3406.2,2.62,39.25,Colorado Springs,Houston
1621,17,1459.8,5.1,267.19,Mesa,Washington
1727,4,194.64,5.61,3370.23,Fresno,Albuquerque
9515,18,681.24,5.54,434.33,Miami,Arlington
6879,22,3503.52,4.22,396.51,Miami,Philadelphia
2756,8,583.92,5.49,1920.27,San Jose,Houston
4994,21,1751.76,6.74,70.84,Nashville,Raleigh
4314,10,1946.4,4.8,272.53,Portland,Minneapolis
3697,4,2238.36,4.75,138.32,Charlotte,Kansas City
8989,17,1362.48,5.22,1495.35,Denver,Tucson
9133,24,389.28,4.87,1064.29,Omaha,Virginia Beach
7383,23,2822.28,5.74,621.57,Long Beach,Columbus
7291,7,2822.28,5.09,91.52,San Jose,Colorado Springs
8044,17,973.2,5.06,574.71,Memphis,Kansas City
2749,24,2822.28,6.55,75.22,Oakland,San Francisco
5538,17,2043.72,4.92,225.04,Phoenix,Portland
5890,11,2335.68,5.4,44.78,Charlotte,Colorado Springs
5048,11,97.32,6.72,4518.12,Columbus,Charlotte
5010,14,3308.88,6.22,150.23,Phoenix,Colorado Springs
7458,1,583.92,5.81,740.23,Portland,Albuquerque
7615,5,1070.52,6.94,198.38,Portland,Charlotte
1200,16,2530.32,3.31,247.05,Omaha,Columbus
9217,5,3698.16,6.14,209.53,Miami,Houston
9053,7,486.6,5.77,955.88,Tucson,Memphis
5115,2,1459.8,6.41,242.13,Oklahoma City,Omaha
3642,13,1070.52,6.43,121.39,Philadelphia,Indianapolis
3822,19,3114.24,6.04,77.03,Miami,San Jose
1005,8,291.96,5.21,2654.07,Detroit,Boston
4403,2,973.2,6.93,402.95,Milwaukee,Raleigh
4543,19,681.24,4.04,1965.97,Omaha,Tulsa
9240,23,2530.32,6.1,498.19,Los Angeles,Memphis
1639,9,1654.44,5.76,94.64,Raleigh,Detroit
2526,19,3698.16,5.92,216.43,Jacksonville,New Orleans
3450,11,2627.64,5.34,470.02,Houston,Milwaukee
9304,15,583.92,3.73,621.25,San Diego,Columbus
4181,13,194.64,4.15,1877.7,Louisville,Milwaukee
9051,16,291.96,5.2,2136.67,Tampa,Oakland
9475,13,1849.08,5.77,329.18,Miami,Nashville
6605,1,97.32,4.97,1744.67,Albuquerque,Milwaukee
2586,20,194.64,6.91,4086.3,Charlotte,Fort Worth
4065,4,3600.84,5.35,420.66,Jacksonville,Arlington
7889,15,389.28,6.03,981.41,Portland,Baltimore
6853,22,1265.16,7.71,239.93,Louisville,San Francisco
2111,4,486.6,5.73,768.88,Raleigh,Minneapolis
7894,19,1557.12,6.24,834.73,Dallas,Oklahoma City
2213,21,2433.0,4.5,354.08,Minneapolis,Boston
3426,4,1070.52,5.21,183.51,Long Beach,Albuquerque
3227,2,1946.4,5.97,397.25,Denver,Colorado Springs
6501,1,4184.76,7.35,74.29,Chicago,Minneapolis
9118,21,875.88,5.33,206.23,Tucson,Detroit
1321,13,1362.48,4.88,390.37,Oakland,Milwaukee
8729,7,3406.2,4.37,325.75,Jacksonville,Tulsa
5032,9,1849.08,5.94,273.79,Boston,Omaha
9873,7,3308.88,5.22,65.55,Virginia Beach,San Jose
4697,24,1070.52,5.1,164.42,Kansas City,Las Vegas
7225,13,1849.08,5.09,562.13,Chicago,El Paso
3486,6,97.32,5.77,12993.18,Virginia Beach,Oakland
9593,15,1362.48,5.39,300.45,Virginia Beach,Baltimore
2891,20,1070.52,4.89,602.4,Boston,San Jose
3811,1,875.88,3.38,876.94,Columbus,Nashville
3729,21,1265.16,5.28,530.52,Colorado Springs,Portland
3057,24,1459.8,5.51,54.76,Oklahoma City,San Jose
2479,20,97.32,5.86,3428.03,Omaha,Raleigh
6272,18,1167.84,5.22,936.15,Chicago,Charlotte
7883,11,1654.44,5.47,109.3,Baltimore,Tulsa
1542,12,1362.48,6.82,113.2,Boston,Mesa
1379,20,1265.16,4.16,631.6,Detroit,Austin
5120,9,291.96,4.9,757.99,Austin,Columbus
9173,23,875.88,6.88,1789.41,Tucson,Miami
4997,18,2724.96,5.77,127.96,Tampa,Washington
6027,8,291.96,4.25,401.55,Sacramento,Tucson
9099,24,2919.6,5.8,77.28,Los Angeles,Albuquerque
8518,24,97.32,4.86,12052.76,Louisville,Memphis
7931,16,1362.48,5.23,269.27,Milwaukee,Oakland
9234,14,3503.52,7.27,17.27,Oakland,Dallas
1544,13,389.28,5.89,3293.56,Phoenix,Dallas
4842,17,1654.44,5.44,63.0,Atlanta,Washington
6428,18,389.28,4.43,2857.99,Dallas,Phoenix
8248,16,2335.68,5.74,314.89,Houston,Memphis
9226,14,389.28,4.48,1088.14,Detroit,Memphis
1415,14,2043.72,5.01,424.51,Oklahoma City,Minneapolis
9717,12,3308.88,4.2,19.04,Colorado Springs,Phoenix
9105,11,778.56,5.6,226.46,Nashville,Charlotte
1679,2,1946.4,6.0,217.83,Raleigh,Boston
9737,8,1362.48,5.42,279.21,Portland,Jacksonville
8334,2,291.96,5.13,1048.51,Atlanta,Omaha
8396,17,389.28,4.61,3095.89,Omaha,Sacramento
9787,23,1459.8,4.55,61.12,Phoenix,Washington
9850,13,875.88,6.81,131.6,Los Angeles,Austin
5171,23,97.32,6.06,7120.98,Sacramento,Atlanta
3933,4,875.88,4.99,258.68,Las Vegas,Sacramento
2429,20,2238.36,6.46,387.19,Chicago,Portland
9039,15,2822.28,4.59,142.04,Long Beach,Columbus
6867,7,1362.48,4.5,436.69,Nashville,Dallas
3628,22,291.96,5.48,268.75,Virginia Beach,Tulsa
9537,9,1654.44,6.41,195.99,Memphis,Oakland
5170,15,1362.48,6.13,117.57,Indianapolis,Milwaukee
3972,11,973.2,5.24,347.94,Dallas,Denver
4308,6,194.64,4.96,1445.96,Boston,Nashville
6355,21,194.64,4.39,1776.76,Denver,Indianapolis
6030,23,2141.04,4.31,114.9,Houston,Portland
4570,24,875.88,6.41,618.72,Sacramento,Las Vegas
6363,4,778.56,5.85,112.64,San Jose,Los Angeles
6498,7,875.88,4.71,728.49,Columbus,Nashville
6988,20,1459.8,4.82,1195.47,Fresno,Arlington
8325,20,1362.48,7.11,209.76,El Paso,Sacramento
2900,9,1070.52,5.99,43.95,Minneapolis,Mesa
1285,21,1362.48,7.53,861.87,Sacramento,New Orleans
4082,5,1459.8,4.8,706.64,Baltimore,Oakland
1200,1,2627.64,5.64,192.59,Tulsa,Washington
5365,20,3698.16,5.3,222.27,Oakland,San Antonio
2214,17,1265.16,6.14,466.77,Seattle,Phoenix
5580,18,875.88,5.09,1583.7,Arlington,Omaha
1848,5,291.96,5.51,1795.77,Portland,Louisville
5821,2,681.24,5.47,641.16,Omaha,Tucson
5769,10,1362.48,7.66,884.42,New Orleans,Sacramento
8419,19,486.6,5.58,1581.6,Las Vegas,Albuquerque
3360,15,1946.4,5.33,39.52,San Diego,Memphis
4570,16,2141.04,7.31,37.32,Raleigh,Denver
1604,7,2043.72,4.63,132.3,Los Angeles,Nashville
5784,4,778.56,5.76,555.59,Fort Worth,Boston
8615,7,389.28,5.67,2903.61,Minneapolis,Miami
8449,15,681.24,6.05,574.38,Las Vegas,Fresno
3526,22,97.32,5.07,11232.83,Virginia Beach,Oakland
8251,13,97.32,4.52,4822.71,Los Angeles,Chicago
3507,23,4184.76,4.02,191.37,Chicago,Minneapolis
6683,16,1849.08,4.67,158.76,Oklahoma City,Philadelphia
9686,8,1070.52,5.67,61.01,Portland,Atlanta
2274,20,2141.04,5.63,265.13,Austin,Tucson
5293,19,681.24,5.1,1744.14,Oklahoma City,Albuquerque
9663,24,3308.88,6.09,210.31,Minneapolis,Jacksonville
7620,11,681.24,5.59,1261.02,Washington,Fort Worth
8977,1,2919.6,4.3,14.03,Long Beach,Fort Worth
6633,9,1265.16,3.83,123.38,Memphis,Charlotte
1366,8,2335.68,6.57,63.62,San Jose,Fresno
3949,8,97.32,6.35,1067.74,Kansas City,Colorado Springs
7160,9,291.96,4.36,929.49,Atlanta,Fresno
1589,3,2238.36,6.17,420.57,Las Vegas,Houston
1427,5,778.56,5.03,290.26,Houston,Jacksonville
4428,8,1654.44,4.35,322.39,Virginia Beach,Las Vegas
1025,13,1654.44,6.04,334.47,Dallas,Portland
1489,15,778.56,5.21,674.53,Virginia Beach,Sacramento
9060,23,778.56,4.56,382.38,Miami,New Orleans
1980,13,1654.44,6.55,193.4,Phoenix,El Paso
8141,22,3406.2,4.84,434.53,Raleigh,Philadelphia
3395,19,3698.16,6.61,113.77,Oakland,San Antonio
1055,3,1070.52,5.71,735.69,Houston,Charlotte
3765,19,583.92,5.42,1301.92,Dallas,Chicago
3793,21,291.96,5.44,1719.27,Virginia Beach,Raleigh
6319,15,1849.08,6.27,392.93,Boston,Omaha
9780,14,1459.8,4.71,256.48,Fresno,Denver
6035,8,1654.44,5.3,174.01,Fresno,Indianapolis
8618,12,486.6,6.23,490.7,Milwaukee,Sacramento
9507,22,2530.32,6.47,154.81,Dallas,Mesa
8475,8,1167.84,6.31,46.04,Atlanta,Oklahoma City
5880,8,3308.88,4.54,150.61,Columbus,Tampa
3579,2,194.64,7.43,580.49,Milwaukee,Tucson
6351,1,2822.28,5.15,110.63,Washington,Arlington
3628,15,2335.68,6.02,207.72,Tampa,Detroit
9936,21,2919.6,5.78,212.22,Houston,Fresno
1030,22,3211.56,4.95,112.13,Virginia Beach,Austin
1226,3,389.28,4.21,553.99,Tampa,Virginia Beach
8701,2,1070.52,6.29,263.66,Boston,San Jose
9068,24,389.28,5.92,3138.21,Miami,Kansas City
1042,23,194.64,6.0,4428.82,Minneapolis,Tampa
3723,7,3114.24,5.98,55.97,Indianapolis,Arlington
8625,18,3503.52,5.44,41.64,Tampa,Jacksonville
8970,23,1459.8,5.67,404.03,Philadelphia,Boston
8940,8,291.96,5.82,1181.14,Kansas City,Mesa
9552,3,1459.8,6.97,236.22,Fresno,Denver
4072,4,583.92,5.34,879.24,Indianapolis,Nashville
2490,18,486.6,5.21,144.93,Charlotte,Washington
6714,8,875.88,6.3,995.97,Houston,Fort Worth
9420,15,681.24,6.94,639.66,Phoenix,Jacksonville
6709,13,1459.8,7.14,394.27,Omaha,Oklahoma City
7101,17,778.56,5.26,380.65,Tulsa,Colorado Springs
5689,10,1751.76,6.73,964.78,Seattle,Sacramento
9959,19,1849.08,6.1,603.17,Charlotte,Fresno
9579,2,3795.48,4.86,17.51,Minneapolis,San Antonio
3326,4,3016.92,5.41,106.26,Colorado Springs,San Diego
4682,8,389.28,5.49,2612.59,Fresno,Kansas City
3394,11,1654.44,5.03,298.13,Washington,Atlanta
7523,9,2822.28,6.12,101.47,San Antonio,Sacramento
9135,12,1654.44,5.37,999.5,Louisville,Minneapolis
6938,11,1751.76,6.01,40.45,Nashville,Raleigh
3269,20,875.88,6.62,569.89,Fresno,Oklahoma City
2888,7,1459.8,4.78,262.94,Philadelphia,Boston
8531,18,681.24,4.45,1587.7,Miami,Mesa
5600,18,1751.76,3.45,287.57,Fort Worth,Milwaukee
8310,10,486.6,4.35,428.86,Sacramento,Raleigh
3974,11,1557.12,5.97,669.87,Arlington,Tucson
7996,2,2043.72,5.92,335.26,Baltimore,Dallas
4836,13,1265.16,5.19,195.11,Virginia Beach,Milwaukee
1656,17,1362.48,5.45,375.23,Long Beach,Louisville
6985,11,2238.36,6.39,25.16,Las Vegas,Houston
7771,4,97.32,5.29,2610.29,Albuquerque,Tucson
6263,21,1265.16,6.43,905.3,Milwaukee,Seattle
4253,3,2822.28,4.05,47.72,Omaha,Austin
1488,6,1265.16,6.77,393.89,Oakland,Albuquerque
7809,5,1459.8,6.34,175.16,El Paso,Atlanta
5552,20,1946.4,6.31,141.71,San Antonio,Las Vegas
4533,6,2724.96,3.95,101.27,El Paso,New Orleans
6661,2,486.6,6.4,429.2,Fresno,Colorado Springs
3849,7,97.32,5.77,15684.42,Tulsa,Tampa
2302,17,1849.08,5.75,245.27,Memphis,Dallas
6755,7,1265.16,6.88,96.31,Miami,Louisville
2989,5,194.64,6.06,1617.37,Dallas,Austin
4782,15,2822.28,6.66,101.38,Fort Worth,Miami
5789,18,194.64,3.07,3759.66,Phoenix,San Antonio
4098,23,1557.12,6.2,204.98,San Jose,Portland
5011,3,3600.84,5.32,136.0,Colorado Springs,Los Angeles
9325,22,1265.16,6.4,287.15,Seattle,Milwaukee
4243,23,2530.32,5.29,120.18,Virginia Beach,Seattle
2663,14,583.92,5.79,1103.14,Oklahoma City,Milwaukee
3408,6,1459.8,6.4,332.69,Miami,Las Vegas
3585,2,1849.08,6.28,72.72,Detroit,Phoenix
5212,11,2627.64,3.85,124.04,Sacramento,Dallas
2260,14,1167.84,4.39,224.81,Oklahoma City,Atlanta
6904,2,3503.52,4.74,106.56,Omaha,Houston
7336,15,1362.48,7.93,160.79,San Jose,Detroit
6625,14,291.96,5.39,6253.68,Las Vegas,Baltimore
3147,14,2141.04,5.05,182.44,Memphis,Philadelphia
5674,20,1167.84,5.08,109.6,New Orleans,Kansas City
